system:time_start,Uttaranchal
"Nov 16, 2012",0.602
"Dec 1, 2012",0.571
"Dec 16, 2012",0.532
"Jan 1, 2013",0.521
"Jan 16, 2013",0.52
"Feb 1, 2013",0.495
"Feb 16, 2013",0.486
"Mar 1, 2013",0.487
"Mar 16, 2013",0.501
"Apr 1, 2013",0.492
"Apr 16, 2013",0.489
"May 1, 2013",0.494
"May 16, 2013",0.484
"Jun 1, 2013",0.44
"Jun 16, 2013",0.443
"Jul 1, 2013",0.514
"Jul 16, 2013",0.551
"Aug 1, 2013",0.531
"Aug 16, 2013",0.551
"Sep 1, 2013",0.608
"Sep 16, 2013",0.637
"Oct 1, 2013",0.62
"Oct 16, 2013",0.615
"Nov 1, 2013",0.62
"Nov 16, 2013",0.603
"Dec 1, 2013",0.596
"Dec 16, 2013",0.55
